index,id,created_at,text,author.id,author.created_at,author.username,author.location,author.public_metrics.followers_count,geo.full_name,public_metrics.like_count,public_metrics.retweet_count,sentiment
316,1082787124254920704,2019-01-08 23:52:22+00:00,"The company plans to sell a raw version of the ""ground beef"" in grocery stores by the end of the year. The cost will be about the same as USDA premium ground beef.\n\nData shows that sales of plant-based meats rose 24% in 2018, whereas sales of animal meats only grew by 2%.",6228302,2007-05-22T10:52:05.000Z,pitdesi,"San Francisco, CA",33481,,1,0,0.0
317,1082787122736713733,2019-01-08 23:52:21+00:00,7 Mink-Free Vegan Fake Eyelashes For Cruelty-Free Cat Eyes https://t.co/y0E9QimNYi,926528254378471426,2017-11-03T19:15:24.000Z,VeganInsight,,669,,0,0,-0.4767
319,1082787122279370752,2019-01-08 23:52:21+00:00,@GreenUnicornV @WeAreVeganuary Is this a pro or anti vegan song ? https://t.co/Cpwm8vKUgg,780205576294768640,2016-09-26T00:41:19.000Z,swearykat,Planet Earth,45,,0,0,-0.3182
321,1082787116600434689,2019-01-08 23:52:20+00:00,Australian Burger King Now Serves Meatless Burgers In 'Special Vegan' Paper https://t.co/F5f4cMqXjt,926528254378471426,2017-11-03T19:15:24.000Z,VeganInsight,,669,,1,0,0.4019
322,1082787115358928897,2019-01-08 23:52:20+00:00,The vegans I know be like😭🤷🏾‍♀️\nIf u vegan yeah I'm talking about u to your IG FACE! 🤣 @ Cincinnati https://t.co/fwHaNSYnLx,25684083,2009-03-21T15:15:16.000Z,sexysprinkles,EARTH,120,"Cincinnati, OH",0,0,0.3595
324,1082787110812291072,2019-01-08 23:52:19+00:00,Why do people insist on hating vegan/vegetarian food like I literally eat meat but I will try any substitute &amp; test things out to try &amp; replace meat in my diet..... y’all are weird,1011269465315729409,2018-06-25T15:26:43.000Z,ikilledmybf,she/they,183,,2,1,-0.3506
329,1082787088867696641,2019-01-08 23:52:13+00:00,"@tirednonsense @CTVNews 🤣🤣🤣 pro vegan! God, thanks for the laugh, I’ll think of you the next time I have a burger. You’re one of the most ironic people I’ve ever spoken to on this website, given your name and then what you did for several hours.",22276511,2009-02-28T17:36:43.000Z,magpepper,Kah-nah-dah,426,,0,0,0.7963
332,1082787048832958464,2019-01-08 23:52:04+00:00,"I nearly lost my shit over the vegan sausage roll today. I went into Greggs to order one and they said it's only available at certain stores, and not the one I was in. https://t.co/5CQGI5hntA",14766123,2008-05-13T23:11:19.000Z,DFJA,"Cangas de Onís, Spain",4858,,1,0,-0.5859
335,1082787038041161729,2019-01-08 23:52:01+00:00,@brodnods @FoodDoctorUK I'm up for trying anything vegan!! 🍏,2380675103,2014-03-03T23:14:35.000Z,joyontoast,,600,,1,0,0.0
340,1082787025831497728,2019-01-08 23:51:58+00:00,Did you dive into the bath on this #NationalBubbleBathDay with a #TropicSkincare  luxury #bubble bath ?  The only 100% natural bubble bath in the UK ! Safe for you and the children. #naturalbeauty #bath #veganuary #vegan #CrueltyFree #gentle #luxury\nhttps://t.co/rGsjqXxlgU #relax https://t.co/dGVEfNhtY3,839621071770902531,2017-03-08T23:37:17.000Z,tropicjeanette,"Lytham St. Annes, England",56,,0,0,0.69
346,1082786997499060230,2019-01-08 23:51:52+00:00,Vegan Sticky Sweet Potato Fries https://t.co/ceyu5FHdES #meatlessmonday,3074675437,2015-03-12T05:19:27.000Z,hyerfrequency,"Kent, WA",12070,,0,0,0.4588
347,1082786987667533824,2019-01-08 23:51:49+00:00,Post workout protein shake! 🍃💪🏽🍌\nIngredients:\n4 dates (more if you want)\n1 frozen banana\n2 tbsp nut butter (I used almond butter)\n1 scoop plant based protein powder ( I used Vanilla… https://t.co/v60QM1yyk0,34481627,2009-04-23T01:33:38.000Z,OhSoVeronica,"California, USA",408,,0,0,-0.1007
348,1082786974635835392,2019-01-08 23:51:46+00:00,Yes the rumors are true mic’s vegan rat stew recipe is unmatched.,852970642106351617,2017-04-14T19:43:43.000Z,shaddaibot,"Washington Heights, NY",41,,0,0,0.6369
352,1082786960425578497,2019-01-08 23:51:43+00:00,"One-Pot Vegan Swedish ""Meatball"" Pasta Recipe by Tasty https://t.co/2Aa0pdfkFb",28878095,2009-04-04T21:50:18.000Z,Mananui,"Elk Grove, CA",1337,,0,0,0.0
353,1082786954951852032,2019-01-08 23:51:41+00:00,DxE Activist Storms Field at NCAA National Championship Game To Protest Animal Suffering https://t.co/tuEPq5j2Iv via @plantbasednews,55687635,2009-07-10T22:47:24.000Z,101Darwins,"Berkeley, CA",1165,,3,1,-0.296
357,1082786900849582080,2019-01-08 23:51:29+00:00,food city has 3 for 99 sweet corn on the cob so ya boi is definitely going to make my corn jam which is basically vegan honey 🥰,596772816,2012-06-01T18:30:50.000Z,SLIPTHOTT,phx,736,"Tempe, AZ",1,0,0.6908
358,1082786893513805824,2019-01-08 23:51:27+00:00,I liked a @YouTube video https://t.co/heXBqP9gPD SUPER Flavour Veggie Soup (Easy &amp; Vegan),903313195,2012-10-25T06:01:57.000Z,janetpatriciame,"Miami, Florida",47,,0,0,0.8143
363,1082786846055301120,2019-01-08 23:51:15+00:00,Yes @QuornFoods 👏🏻👏🏻 #Vegan \n\nhttps://t.co/ZqQ6FYpia9,1065377633339404289,2018-11-21T22:53:16.000Z,jchinkbmx,"England, United Kingdom",271,,0,0,0.4019
367,1082786828497735680,2019-01-08 23:51:11+00:00,If anyone knows of a #vegan #hair dye that’s green like #Deku please let me know. I want a green like his hair so bad 😭,822521990,2012-09-14T02:06:37.000Z,vegent_,"Yucaipa, CA",908,,0,0,0.2752
368,1082786825507344385,2019-01-08 23:51:11+00:00,i unintentionally only ate vegan today p cool,471757926,2012-01-23T06:57:46.000Z,katherinesita,$katherinesita,369,,2,0,0.3182
373,1082786783249592320,2019-01-08 23:51:00+00:00,Honey is bee vomit. Eggs are the menstrual discharge of a hen. Dairy is breast secretions from a female cow. It’s all unnecessary exploitation. Don’t go vegetarian. Leave animals the f*ck alone and go vegan!,1072591903613308928,2018-12-11T20:40:12.000Z,end_horseracing,"California, USA",1372,,0,0,-0.3595
375,1082786768678719491,2019-01-08 23:50:57+00:00,@geeenz_ @CarnivoreDad @mandingoateyobb Yawn. You really don't think the processed food industry wants to back vegan ideology?,30940684,2009-04-13T19:44:23.000Z,Travis_Statham,"Brooklyn, NY",12056,,0,0,0.0
376,1082786751704231936,2019-01-08 23:50:53+00:00,Me: “I’m going cold turkey guys” \nAndrew: “but you’re vegan”,260120062,2011-03-03T07:01:17.000Z,e_nemethh,"New York, USA",135,"Castle Rock, CO",1,0,0.0
377,1082786748889886720,2019-01-08 23:50:52+00:00,"@user_censored @TheEconomist we have been eating animal products for thousands of years because that is what was available to eat. in a society now rich with plant based food sources deemed completely healthy by most dieticians and health organizations, there is no reason to continue with a diet that -",780922715020472320,2016-09-28T00:10:58.000Z,mercurystargal,ravenclaw common room,144,,1,0,0.659
379,1082786743307460608,2019-01-08 23:50:51+00:00,@ElectricEnby 😂😂 Greggs vegan of course 💚🤗x,1012183682,2012-12-14T23:37:33.000Z,Cindysarcusm,,3222,,2,0,0.0
383,1082786730317512705,2019-01-08 23:50:48+00:00,@vegan_shop_free 工事式畜産、屠殺はCGやヤラセということですね。(遠回しにそう言われてます) Twitterなんで、簡単な共感もない方に無理に返信する必要はないかなと思いますm(__)m,387048767,2011-10-08T11:22:11.000Z,metallicrongo,岡山県倉敷市,136,,0,0,0.0
384,1082786730032414723,2019-01-08 23:50:48+00:00,waka flocka is vegan🌱,800282384,2012-09-03T12:12:16.000Z,MohammedMaaita,"Chicago, IL",230,,0,0,0.0
385,1082786729763983370,2019-01-08 23:50:48+00:00,"[Herb-based Veggie-Chia Porridge](ハーブ風味の野菜チアシード粥)🌱Inspired by a traditional Japanese dish “Nanakusagayu” which means “Seven Herb Rice Porridge.” On the seventh day of the New Year, wishing for good health... Recipeレシピ: https://t.co/6apqGi8Jzq #vegan #rawfood https://t.co/YedU5weuTD",53420683,2009-07-03T15:56:39.000Z,rawmariko,,133,,1,0,0.5859
387,1082786717357301762,2019-01-08 23:50:45+00:00,I need more vegan dinner ideas,41874751,2009-05-22T18:48:55.000Z,queenrobynv,FL,976,,1,0,0.0
391,1082786679470112768,2019-01-08 23:50:36+00:00,I’m a social vegan. I avoid meet.,419152989,2011-11-23T01:10:05.000Z,TheHigbee,"Panama City, FL",168,,2,0,-0.296
397,1081701878147280897,2019-01-05 23:59:59+00:00,Buffalo tempeh and cauliflower bites w vegan ranch! #vegan #glutenfree #glutenfreevegan https://t.co/Y5alUOqMkj,88263960,2009-11-07T20:28:23.000Z,RunCrissieRun,Virginia,1348,,1,1,0.0
400,1081701870110953472,2019-01-05 23:59:57+00:00,@pritchardswyd Just watched #DirtyVegan I'm so happy. A famous Welsh #vegan athlete/chef. 🏴󠁧󠁢󠁷󠁬󠁳󠁿 can't wait for the next episode 😀,918886868,2012-11-01T12:15:01.000Z,busyworker99,UK,10609,,2,0,0.6948
404,1081701855707713536,2019-01-05 23:59:54+00:00,@Grady Be Vegan 🌱,1004709827015213056,2018-06-07T13:01:04.000Z,taylorwatkins03,"Indianapolis, IN",131,,0,0,0.0
405,1081701855426723840,2019-01-05 23:59:54+00:00,Me: why don’t we go to this nice restaurant that’s vegan and very highly rated.\n\nMy family: let’s go to rib crib.,1401405102,2013-05-04T04:54:06.000Z,jaunsin,USA,845,,7,2,0.5023
409,1081701849642819584,2019-01-05 23:59:52+00:00,"@amyythevegan @happyhelen94 Genuine question. Do vegan products have to be delivered by vegan drivers? Like, without leather jackets or shoes?\n\nI'm not after a debate, I'm merely curious as to how far veganism goes. Thanks for your time!",2385669354,2014-03-12T18:51:59.000Z,GriffLemon,"Wigan, Lancashire",747,,1,0,0.8101
415,1081701825546514434,2019-01-05 23:59:46+00:00,"Technically not even plant-based as Quorn is fungi, which isn't a plant...",856951508,2012-10-01T20:10:08.000Z,MatthewJDalby,,6834,,3,0,0.0
417,1081701818843971589,2019-01-05 23:59:45+00:00,@Vegan_Rey I gotta go back,41142539,2009-05-19T15:53:34.000Z,morgancrawf,,13162,,0,0,0.0
418,1081701817900298241,2019-01-05 23:59:45+00:00,All #babies whether it be #kittens or #chicks deserve #compassion &amp; to live from abuse/death so pls #MTC \n\n#Caturday #SaturdayThoughts #SaturdayMorning #SaturdayMotivation #eggs #cats #Children #vegan #whyloveonebuteattheother #meat #food #Veganuary #chicken #animals #love https://t.co/U0M3LbxkwG,1068696287384616963,2018-12-01T02:40:25.000Z,EarthlingSandy,Planet Earth       ,403,,3,1,0.188
424,1081701763718176768,2019-01-05 23:59:32+00:00,@greta There's nothing wrong with explaining to others why you are a vegan and why that is a positive thing for multiple reasons.,2803142179,2014-09-11T05:53:48.000Z,bknk4,,2428,,0,0,0.7314
425,1081701755409309696,2019-01-05 23:59:30+00:00,Double #pineapple vegan pizza. Cheese by thegoldleafcollective  from almond milk and local tofu. It was super creamy and allows me great memories of growing up… https://t.co/kwbjT6XOFp,36978064,2009-05-01T16:20:17.000Z,LiefRunsFar,"Colorado, USA",424,"Fort Collins, CO",0,0,0.8658
436,1081701733108072449,2019-01-05 23:59:24+00:00,Another Vegan denying that animals die to provide them with food.\n#veganuaryexposed https://t.co/bksSCyweiN,301766459,2011-05-20T01:15:09.000Z,ayrporte,ayrporte@yahoo.com,2682,,0,0,-0.743
439,1081701725214408706,2019-01-05 23:59:22+00:00,"What a day I had going around showing great vegan food to my cousin, naillijillian that’s in NYC! Now waiting for the train to go home~ #selfie #filter #beautycam #pretty #cute #beauty… https://t.co/xnf19TQ3RI",38270687,2009-05-06T20:39:02.000Z,otome_chan,"Yonkers, NY",400,"Manhattan, NY",0,0,0.6588
441,1081701723914285056,2019-01-05 23:59:22+00:00,Just searched ‘vegan pastel pink permanent hair dye’ and the monster bitch L’Oréal has an ad that pops up first??? what kinda dumb bitch do they think I am?? I said VEGAN,856539513979535361,2017-04-24T16:05:08.000Z,laurenmitch98,United Kingdom,2505,,2,0,-0.9112
442,1081701719141220352,2019-01-05 23:59:21+00:00,"@porkpan It’s this vegan corn chowder! I subbed condiment brown mustard for dry mustard, cumin + regular paprika for smoked paprika, curry powder for turmeric, and dried thyme for fresh. It turned out p good I think! https://t.co/gUTQGUDGPy",55053954,2009-07-08T22:36:16.000Z,renatasnacks,#SadnessCave,2921,,1,0,0.6988
446,1081701698912092160,2019-01-05 23:59:16+00:00,"@caroldecker @richardosman @piersmorgan I remember the young lady (vegan) from Ealing from  the seventies...clearly cleaned up her act...\n\n""There was a young lady from Ealing \nWho, when had a peculiar feeling\nWould lie on her back\nAnd open her crack\nAnd p*** all over the ceiling"" \n\nGood to hear she's well 🤣",57342914,2009-07-16T14:07:59.000Z,fieldy56,,109,,2,0,0.4019
448,1081701691488194567,2019-01-05 23:59:14+00:00,@MetroUK @evil_gnome If I touch it with my hand (I'm made of meat) and if I was a vegan .. would I be OK to eat it ... maybe if I fed myself with tongs?,19995920,2009-02-03T19:29:10.000Z,tillmechanic,North Yorkshire,215,,0,0,0.7297
450,1081701688690597889,2019-01-05 23:59:14+00:00,@stevecharmley clearly wasn't liking the responses to his recent statement on #vegan advertising on  #arriva buses. He's protected his account. #wanker https://t.co/Ne99Tis0hI,1581121290,2013-07-09T18:39:46.000Z,MaisyMooCow,UK -🐝North🐝,2986,,0,0,0.5175
460,1081701648123219970,2019-01-05 23:59:04+00:00,10 Healthy GF &amp; Vegan Recipes to Cure Your Sweet Tooth https://t.co/FjNU1kjmuR,881280109956784128,2017-07-01T22:35:26.000Z,HealthTopix,Indianapolis,70,,0,0,0.6908
462,1081701643140415494,2019-01-05 23:59:03+00:00,@DreamerLeaks vegan gains lmao,3030229935,2015-02-11T13:06:37.000Z,FrostClyde,,142,,0,0,0.743
463,1081701640015613952,2019-01-05 23:59:02+00:00,"Wow how did I miss this? ""Goodbye to the #ImpossibleBurger"" writes @BullCityBurger last October \n\n""It was never our intention to serve the Impossible Burger to have a vegan option."" ""ingredients beet burger, carrot, bean. Carbon footprint, cost, frozen package. https://t.co/LRyXAwQajG",30940684,2009-04-13T19:44:23.000Z,Travis_Statham,"Brooklyn, NY",12057,,26,2,0.4939
475,1081701602073862144,2019-01-05 23:58:53+00:00,@Vegan_Earper_ So fucking awesome dude I’m so happy for you. That definitely made my day 😊 Heck yes it is #20BiTeen is going to be your year 👊🏼,1045339314198986752,2018-09-27T15:48:08.000Z,KdWool_11,My ❤️ is in Graz,728,,1,0,0.9414
476,1081701601776189443,2019-01-05 23:58:53+00:00,"""Vegan Biscuits"" #food #eat #health #tastyfix https://t.co/io0nMfZViV",1586307386,2013-07-11T16:52:01.000Z,FoodieNewsie,,1339,,0,0,0.0
478,1081701593408593920,2019-01-05 23:58:51+00:00,@AntheaMur @danielle_browni No I didn’t. The owner told me that I shouldn’t come to a steak house as a vegan (I am allergic to animal protein and lactose so I didn’t even have a chance if I wanted) well the others were really satisfied. I am not going there again. 🤷🏼‍♀️,848412507735810048,2017-04-02T05:51:19.000Z,MSchoppitsch,,42,,0,0,0.4201
486,1081701585120620544,2019-01-05 23:58:49+00:00,@_ayrtonnn @Natural_S_Vegan Hopefully not many farmers are doing this???,1210220221,2013-02-23T00:51:17.000Z,GlosGreen,"Gloucester, UK",2337,,0,0,0.5007
490,1081701577721872384,2019-01-05 23:58:47+00:00,The vegan wrap had too much onion https://t.co/yCibsDT1wg,132932961,2010-04-14T15:22:57.000Z,undaisytitled,"Portsmouth, England",452,,0,0,0.0
501,1081701539973132295,2019-01-05 23:58:38+00:00,"#vegan,#globalwarming",2680283796,2014-07-25T19:25:13.000Z,flying_goatsie,,7,,1,0,0.0
510,1081701506682966017,2019-01-05 23:58:30+00:00,Vegan pears sweet bread \n#pastrychallengetube #foodstory #foodlover #foodlife #foodporn #foodie #foodstylist #foodstagram #foodtruck #foodphotography #foodphotographer #foodyart… https://t.co/HlOj46elre,965775274645143553,2018-02-20T02:29:03.000Z,PCTfoodtwit,,7,,1,0,0.4588
511,1081701496905961474,2019-01-05 23:58:28+00:00,@SonechkoSunny @Kayshire_Cat @DatDaisy I hate seafood as much as a vegan hates meat.,297037459,2011-05-11T20:34:39.000Z,IntegerDevourer,Avatar By @Bucciarti,400,,1,0,-0.765
512,1081701486218956801,2019-01-05 23:58:26+00:00,One day I'm going to be 100% vegan,2414328598,2014-03-16T04:28:49.000Z,love_parrisxo,"a galaxy far, far away....",544,,0,0,0.0
513,1081701471245291521,2019-01-05 23:58:22+00:00,@GHETTO_VEGAN @DeeCeeTy @legitplays__ @WORLDSTAR @therealredman 🤦🏾‍♂️😭😭,339221278,2011-07-20T19:29:48.000Z,DayMoneyMaker,302 SOUTHBRIDGE ,359,,0,0,0.0
517,1081701453679464449,2019-01-05 23:58:18+00:00,@isabelaprys go vegan,817593294108717057,2017-01-07T04:46:46.000Z,maduuupf,sbc,893,,0,0,0.0
523,1081701435488768000,2019-01-05 23:58:13+00:00,"vegan: phil_machugh It's almost as if this article was written especially for you:\n\nhttps://t.co/MzKBUAbxV0\n\nMany media people who try a vegan diet for a short period don't go in adequately prepared, and the experience isn't half as good as it should be. A little reading is key…",43441808,2009-05-30T00:15:11.000Z,MaryOverMatter,"Mobile, AL",334,,0,0,-0.1295
524,1081701385584984064,2019-01-05 23:58:02+00:00,Decorative #Christmas Wall #Clocks 25+ Designs https://t.co/lBhlSrwTJJ #Vegan #Gingerbread #Nutcracker #Poinsettia https://t.co/MDNjdNlKQb,47653587,2009-06-16T15:37:16.000Z,LeeHillerDesign,Here There and Everywhere ,5349,,0,0,0.0
527,1081701367096508418,2019-01-05 23:57:57+00:00,I brought some plant based sausages today.  I can't wait to try them.,98553717,2009-12-22T05:01:33.000Z,LiztoU,The Town,306,,0,0,0.0
529,1081701348679344128,2019-01-05 23:57:53+00:00,Day 5 #21DaySaladChallenge as usual I get lots of grumbling when I tell everyone NO OIL in your salad.  Check out the following video by @michaelklapermd for a few reasons why @TheHub_News @AskTheGoodDoc @veganshirtsuk #vegan #vegetarian #plantbased  \nhttps://t.co/5rSzUr78qK,2942409254,2014-12-25T02:26:44.000Z,KirkFitBeyond50,"Montclair, New Jersey",6360,,6,1,-0.4466
537,1081701324767612928,2019-01-05 23:57:47+00:00,"@MaisyMooCow Well I suppose I have tried to do lots right in my 70 years but have been slagged and questioned about it particularly in the early days and I would like to see that approach avoided. I am vegan food and clothes wise, just never liked the holier than thou or guilt approach!",34385685,2009-04-22T20:24:12.000Z,Kelfogarty,Ireland,333,,0,0,-0.1754
543,1081701283801825280,2019-01-05 23:57:37+00:00,tayma vegan tiviti düşünce ben https://t.co/UboO7sgqCX,730472560731820033,2016-05-11T19:00:04.000Z,biplanimyok,00,471,,4,0,0.0
545,1081701282161713153,2019-01-05 23:57:37+00:00,"@amyythevegan @WitchBlush Just stand your ground and do what’s right for you, what you believe to be right! Never preach for people to go vegan but share when asked. Answer questions honestly, and you will teach by example and hopefully more people will join you!",1126535773,2013-01-27T23:48:36.000Z,MoonShineFun,USA,425,,0,0,0.9341
